Date,Aggregate,Business Impact,Environmental Impact,Societal Debate,Research
2007-05-01,1.28219849538306,1.20967633733976,1.11559506018334,1.23784567891778,1.27789299333256
2007-06-01,1.3846617307698,1.36615722150982,1.25690002768904,1.38998036371411,1.08798262476309
2007-07-01,1.04003785999606,0.928742610951194,1.09854838342031,1.04651075954708,0.834074357030914
2007-08-01,1.0502918608884,0.930747402685783,1.18248480605151,1.00882477766358,0.86039679939531
2007-09-01,1.22954218165653,1.27010996150988,1.09012406946416,1.13276587672128,1.00720558573823
2007-10-01,1.18203674445531,0.868432849119826,1.12854129926887,1.40962040320958,1.11958847187231
2007-11-01,1.34081273591666,1.22716845549657,1.11482797659807,1.27662406551778,1.58817394097264
2007-12-01,1.54617334737623,1.58135930597157,1.2375686105109,1.45523896089644,1.29077419262715
2008-01-01,1.08945418846175,0.911647014568912,1.31219671422717,0.861310120200802,0.906775842627572
2008-02-01,0.909381518831931,0.787917621132882,1.03720797207342,0.75905743440434,0.802448417183006
2008-03-01,1.04790882144086,0.884649213613612,1.10343753979503,0.994768659297058,0.942066082474478
2008-04-01,1.09968121282199,1.08818295829243,1.09947601512787,0.982382827048421,0.86655932783808
2008-05-01,1.10618197116633,1.09040979630878,1.49443507023513,0.90268468154756,0.959393416064268
2008-06-01,1.10434499857032,1.12135204116067,1.05777388159587,0.980857534283234,1.15398029240192
2008-07-01,1.11229798725786,1.05556714771116,0.993260646993475,1.10182486297307,0.969215680412042
2008-08-01,0.800284422952656,0.624316503665617,0.871948294976365,0.799456048647912,0.80957852288802
2008-09-01,0.813201837950815,0.734906106344607,0.834440920123907,0.778890529401742,0.718210179747081
2008-10-01,0.696821421683555,0.554739965159696,0.89023729252024,0.605014551078001,0.585685351269921
2008-11-01,0.927212699982152,0.929660990251512,0.942172470646303,0.682772297504143,0.833258735596191
2008-12-01,1.03873454141973,1.02365533214728,1.07982911017892,0.847932154339387,0.683316457834275
2009-01-01,0.77429851178988,0.704863319513848,0.833896657005196,0.567282784772721,0.79170250734439
2009-02-01,0.893950899484762,0.924270048990461,0.939754368604068,0.777368426659996,0.976501122896423
2009-03-01,0.888768206595718,0.836855047095266,1.01130973132553,0.681192725790172,0.700595824122078
2009-04-01,1.16749694528409,1.12111626278853,1.21367959896494,0.899031749486338,1.18328232370738
2009-05-01,1.02118400939042,1.03899663376213,1.02952967422023,0.779856705806426,0.84681567583808
2009-06-01,1.0584323376104,1.09800392746678,0.966461438555364,0.805951284523224,1.07250717435688
2009-07-01,0.9700024667667,1.10204306528073,0.704096739418697,0.866026977119928,0.724917083810634
2009-08-01,0.934484818741683,0.992460321004533,0.76966528822752,0.821962290383006,0.802055486321893
2009-09-01,1.28228831846352,1.36618134875623,1.00090668829928,1.1606442285191,1.0167570065013
2009-10-01,1.3324670817302,1.40668367324564,1.21786255402167,1.22803869428131,1.21589190895838
2009-11-01,1.54846674161974,1.54688124111453,1.41988539850175,1.50910743363339,1.1957332410015
2009-12-01,2.18943910934466,2.27911130693638,1.5211908776338,2.27312321102299,1.77599935803486
2010-01-01,1.0358312269943,1.06281478980181,0.846540289977715,0.990457796505704,0.764574917516428
2010-02-01,1.08073950957206,0.972070347132478,0.849706891846542,1.19825235227313,1.03972377562053
2010-03-01,1.01764859610481,0.906128217322118,0.735714748201982,1.29393115115647,0.813186873740344
2010-04-01,1.07159513793435,1.16018588674063,0.816043937740319,1.03324789231448,0.712791569830013
2010-05-01,0.83583035337011,0.797068152702363,0.576566719948884,0.907279258541827,0.768950875066644
2010-06-01,0.779306941338852,0.877941967508695,0.536910449658519,0.694606883598378,0.492162274739701
2010-07-01,1.18724162351168,0.781332145633817,1.28297649312452,1.09445028356459,1.2670359766609
2010-08-01,0.860724535568087,0.818116170811947,0.900596273547062,0.747070436921509,0.713008109756619
2010-09-01,0.729301098729578,0.728036377606434,0.73915353401496,0.616493661667092,0.596992025296125
2010-10-01,0.745557676132418,0.72011186461315,0.620500396528562,0.735392278824605,0.712918323017869
2010-11-01,0.916728570405908,0.909898551361646,0.814677070893286,0.869229428507798,0.791960573997898
2010-12-01,1.02436484263641,1.12235771705789,0.946101006373735,0.734877539760781,0.723759356517582
2011-01-01,0.903335734555999,0.77023037225439,1.10956848760959,0.589395829905771,0.766077918765513
2011-02-01,0.843404068121451,0.684576755067149,1.0602302472075,0.662619890207325,0.717253247009375
2011-03-01,0.687041039406404,0.66129187663172,0.719216153808874,0.512576061620652,0.623188941228265
2011-04-01,1.103045278286,1.22559842866591,0.784399223434306,0.934970888219699,0.832623591375183
2011-05-01,0.909804325647407,0.659122982076362,1.12926870780049,0.80756801279001,0.874573929064515
2011-06-01,0.898009902292464,0.989425745473832,0.714231949739901,0.79427236085642,0.563669990484568
2011-07-01,0.756817995568774,0.705068084220379,0.670635697970888,0.653046431716778,0.797033822964433
2011-08-01,0.781556649918278,0.570294954294138,0.869039192502743,0.77558390443672,0.786037066047348
2011-09-01,0.748598148985661,0.606035478009428,0.630347666751446,0.893066676225161,0.646440621597875
2011-10-01,0.744587806810097,0.720995613858397,0.734359480384963,0.625196893567927,0.717197690889778
2011-11-01,1.00905593043951,0.820463786505137,1.07093507075072,0.847893938019658,1.17071861404786
2011-12-01,1.16193918385566,1.04626949403391,1.4420257697001,0.81278518358421,0.790148448946753
2012-01-01,0.726099076878148,0.662645817889244,0.757232407898614,0.623862725289306,0.725238384118506
2012-02-01,0.633155624360374,0.674654326086517,0.571445218578934,0.801655297260722,0.554006018503239
2012-03-01,0.741695908087386,0.702173239531305,0.880664359927968,0.787671768071527,0.753213511084414
2012-04-01,0.696256960011556,0.725260884151496,0.639355722268175,0.608205525015977,0.497776243931521
2012-05-01,0.646960748409894,0.622658599513325,0.611470351647048,0.570841469778932,0.609736321337323
2012-06-01,0.839351408276643,0.757716226113446,0.871534393686985,0.701345645972129,0.811581388874794
2012-07-01,0.919792118731888,0.599708509639799,1.07560918601658,1.04055914428392,0.971002065732056
2012-08-01,0.817946374972662,0.586936138525844,0.969655819751792,0.637044563867602,0.926903168204407
2012-09-01,0.789870059400099,0.65389480079732,0.92476251894209,0.577899034015296,0.824772466842108
2012-10-01,0.74685829775094,0.640757277032891,0.925819436519058,0.508132402045396,0.673483599807328
2012-11-01,1.3122957619896,1.06230221528032,1.62887685294243,1.05580066933281,1.17068423806761
2012-12-01,0.911573066073537,0.762346200730452,1.05396573246626,0.788640124482629,0.835375965799378
2013-01-01,0.927760701984069,0.852624517850511,0.86382402671522,0.86977471182966,0.994004258583904
2013-02-01,0.84734649074743,0.824627522482826,0.730864141032434,0.815343410854646,0.683189955769072
2013-03-01,1.06391615007636,0.864634679816087,1.13485103431874,1.02417160507505,0.836732686318285
2013-04-01,0.983848817855508,0.803882870485582,0.99560171308717,0.935307315843853,0.868681925083155
2013-05-01,0.969501723637967,0.783248132944027,1.08983340622105,0.750334901080735,1.03190620738897
2013-06-01,1.52620655274481,1.25937335549227,1.75430962263917,1.32717996133664,1.17770870310265
2013-07-01,1.12529275964638,1.0010251209698,1.14290598184307,0.868095450639911,1.11591118950846
2013-08-01,0.882933342882822,0.830233506227763,1.0121717349247,0.474547432200239,0.935722321430637
2013-09-01,0.902052873044928,0.820508049312578,0.825876685309074,0.678549567928779,1.15470123776374
2013-10-01,0.87188634178409,0.831541578266712,0.920325757537526,0.659542337990097,0.840096628491932
2013-11-01,1.11002063920185,1.07260578467483,1.14813608771984,0.772600867587479,1.17829840093962
2013-12-01,0.711636063974013,0.596521221605183,0.750886660900423,0.587708960418775,0.751464155907999
2014-01-01,0.866746835338967,0.736183167281596,0.864357926101166,0.794796723965113,0.860277399108894
2014-02-01,1.0894042682915,1.05725189379828,1.17602893224431,0.812526817881739,0.842433666330722
2014-03-01,1.09650048208081,0.792727582476229,1.21087352664136,0.915649626291231,1.3493922484026
2014-04-01,1.1941833204078,0.956401657624015,1.12992808246921,0.985975810777172,1.51436285135032
2014-05-01,1.49239821150366,1.08238501400654,1.54711885378595,1.43821070500873,1.6497597254185
2014-06-01,1.3918338519597,1.40715250519863,1.30619827725273,1.14116838461505,1.21364617718665
2014-07-01,1.02008147761423,0.986936259067322,1.07275299865449,0.780393788987074,0.885384659602782
2014-08-01,0.933602343669334,0.765642932670063,0.967937423476205,0.862560329924885,0.974861219497003
2014-09-01,1.6188869216908,1.48292649745896,1.59605946258629,1.60095825403671,1.49038370644404
2014-10-01,1.20996803884068,1.0126367322153,1.23330484622778,1.17188540408504,1.22491260813014
2014-11-01,1.24579212124585,1.32831370878752,0.868254186729377,1.2525374143932,1.11394995392855
2014-12-01,1.26711501498469,1.23578426720676,1.33281762405831,1.0175559827046,0.975958256086385
2015-01-01,1.02452593662412,1.06370507881439,0.952768638602567,1.15294932371522,0.87630979881851
2015-02-01,1.2525471430038,1.10559900104671,1.12575631655952,1.21618390212614,1.35063724047727
2015-03-01,0.994361663861012,0.829903490830757,1.17384747906265,0.970388905965821,0.821429507957157
2015-04-01,1.30091440545145,1.22595982697043,1.0906850984382,1.49255850696327,1.10225515901051
2015-05-01,1.27557161776102,0.966186887396683,1.31618899923192,1.36163702614735,1.23098258393357
2015-06-01,1.81493695134264,1.62913129133057,1.18085849586245,2.23749346143257,1.37046262098878
2015-07-01,1.09300523716465,0.94877999405449,0.959724293939058,1.20836116245232,1.00117837660105
2015-08-01,1.43805319254396,1.54035308739634,1.39473768655822,1.1292532994779,0.941598706795229
2015-09-01,1.41116262411412,1.22718305227199,1.40212443348772,1.5703758284063,0.842793373314887
2015-10-01,1.31504300216405,1.30689865303893,1.18672578476294,1.30652794764482,1.01905837468344
2015-11-01,1.9287693323521,1.79645074841843,1.61742121290992,2.11444820878686,1.54638521719799
2015-12-01,2.10294264550058,2.16557646203325,1.61439901411167,2.14931149389054,1.66143317297866
2016-01-01,1.00221975197528,1.03015606467189,0.927998555211709,0.93719482022506,0.727627893022508
2016-02-01,0.925386774649911,0.953009169102184,0.965796504061035,0.754334794480849,0.666663980951889
2016-03-01,1.0116428422901,0.852473805993521,0.854396356988477,1.1622665079514,0.830847229666772
2016-04-01,1.45391096437973,1.16375296018303,1.56637821639458,1.35121226454997,1.44758969639558
2016-05-01,1.30806539166053,1.09445595157049,1.42037675216788,1.22600240524823,1.06746684088072
2016-06-01,1.19000149102512,1.08273229963111,1.26608731594108,1.13317517145613,0.845152627965934
2016-07-01,1.105136107268,0.970706528463348,1.19992620172071,0.919122747104287,0.975062981341963
2016-08-01,1.16684318506375,1.09171252827101,1.18477475788704,1.01765395133093,0.995358753460779
2016-09-01,1.35931605943239,1.24427410083911,1.22147519763553,1.37670262420161,1.02293757783468
2016-10-01,1.12908751406479,1.07664664370996,1.08318194383812,1.18563311000519,0.838993653247175
2016-11-01,1.54738764966688,1.31368992820904,1.46406702764209,1.74113009474251,1.17280610036448
2016-12-01,1.49064558228951,1.26554143797984,1.30035514909416,1.80470143611917,1.05608456478563
2017-01-01,1.480202036939,1.24490439032386,1.2425440286383,1.88225060834727,1.0793796645136
2017-02-01,1.10199881364493,1.00412788196526,1.15190967059502,1.09601016602447,0.74180328719982
2017-03-01,1.44659531356282,1.57364732185261,1.06497225025633,1.50252900772398,1.00106682602309
2017-04-01,1.32867482259278,1.06286021499541,1.43590942064304,1.46367870971473,0.902196347320815
2017-05-01,1.61356804032153,1.46300378396561,1.18834037101465,1.97942642763615,1.09022400943855
2017-06-01,1.99219460874955,1.96400128050269,1.38547943228354,2.33238569922142,1.29552230609257
2017-07-01,1.5229296137592,1.3869142235922,1.45233381398555,1.62359218241694,1.1339032157569
2017-08-01,1.44426155627231,1.04709058646256,1.614299475658,1.47854968055559,1.39955724483335
2017-09-01,1.57120587391279,1.01314311601951,1.81618662580064,1.82052670644175,1.17966719902892
2017-10-01,1.59168057175424,1.3791083264325,1.65281320849718,1.5150264290851,1.43760695841958
2017-11-01,1.40374323034088,1.22405933552515,1.3505953566837,1.50989910795646,1.26605236635957
2017-12-01,1.2748432397563,0.948729349999293,1.45269399288507,1.35589902762685,0.942770673259813
2018-01-01,1.45627960058106,1.01077301431374,1.71386326430811,1.63518487162418,1.068470681631
2018-02-01,1.04745867404601,0.866775559228263,1.1259239547751,0.974741974400164,0.984116085888675
2018-03-01,1.09046571312576,0.877460206817386,1.27112572287188,1.06718610137699,0.955034624132004
2018-04-01,1.28226787719656,1.18093680227545,1.08117683115076,1.43986900957257,0.959822451653108
2018-05-01,0.989690526514501,0.832015018122449,1.13997099004295,0.959877310739369,0.713531997498426
2018-06-01,1.1474399550286,0.913434498890941,1.22981690289175,1.17554181862347,1.03283033071151
2018-07-01,1.06663708163593,1.00786142123589,1.0255009400159,1.04299374542543,0.635979800503874
2018-08-01,1.78742734169499,1.79870947352032,1.89296466063089,1.58255250222351,1.17513078251431
2018-09-01,1.53791078732946,1.27692434472421,1.69841694227101,1.42749216705887,1.2174103514536
2018-10-01,1.96346466243866,1.82689110179256,1.80621225246428,2.00302057124551,1.77031214479327
2018-11-01,2.05428752238114,1.60070701713778,2.14609415078987,1.87456363194797,2.29290971141633
2018-12-01,1.99943764190449,1.8071360482773,1.86581500846526,1.99450875787353,1.68599407537476
2019-01-01,2.1529985057073,1.81060035383284,2.09056715597628,2.27930499410303,1.8140941739663
2019-02-01,1.82830218451199,1.46849646731356,1.77919373497154,2.0275804015104,1.63484743774576
2019-03-01,1.7806353170831,1.41145233955076,1.99541238302357,1.92976966581078,1.24505700370179
2019-04-01,1.56445150701231,1.27967186882522,1.57974830278642,1.82574988628047,1.17019267057975
2019-05-01,1.65483867497281,1.41595536970534,1.64438199255569,1.87217260916859,1.26868056472008
2019-06-01,2.00356844220692,1.92783621723342,1.564810942621,2.33075482273918,1.32651912947359
2019-07-01,1.46358900364938,1.10026771242448,1.53350136435246,1.56132364736009,0.987089794590438
2019-08-01,1.91678370565491,1.62343249995241,2.09180923571119,2.00300444409717,1.3985983567738
2019-09-01,2.31116077285557,2.03642818315141,2.00857240503528,2.86250596044929,1.71642062617379
2019-10-01,1.91403803417435,1.60799875951011,2.21157651912441,2.06625701121438,1.38406596614695
2019-11-01,2.10601851782861,1.73201760853657,2.31778667724315,2.06603690472131,1.77419849882133
2019-12-01,2.01776568736937,1.76061735853951,1.91901796357443,2.31004776155298,1.31393285918842
2020-01-01,2.20339956145378,1.97692991509944,2.19055507482402,2.41213042649909,1.49626342548829
2020-02-01,1.71898020344656,1.36036069680201,1.7450899865396,1.74527996834588,1.71098758301035
2020-03-01,1.23002790749328,1.0866166889832,1.16910118931516,1.37738938291363,0.823467040880327
2020-04-01,1.27951479197604,0.950717560339763,1.39027052891413,1.49233101578035,0.841440523408131
2020-05-01,1.04604330786629,0.829956401583362,1.0999891890471,1.15023600808051,0.786958760811431
2020-06-01,1.02515487805489,0.877862313904176,1.10238415850599,1.01813629450418,0.839973906043873
2020-07-01,1.31702298218556,0.958948483906683,1.47132738313103,1.2243384152329,1.11594406524412
2020-08-01,1.34779959492957,1.05614480565736,1.62584772506328,1.28497622212111,1.01408438485941
2020-09-01,2.37882078457744,1.73024819243594,2.76032733054686,2.62906466074366,1.60835975315663
2020-10-01,1.68669834652681,1.33760803015719,2.05258386860788,1.66364593014148,1.45509948642153
2020-11-01,1.48175722004142,1.2054698986417,1.4837597645898,1.67786483989602,0.900346257939412
2020-12-01,1.34024424053141,1.19356569136298,1.32677573000539,1.41875636394313,1.02698369164417
2021-01-01,2.16658462230824,1.8741059725396,2.42858430147933,2.22619590616929,1.67393216838491
2021-02-01,1.81440381145751,1.50044031115022,2.04221347763946,1.77471437855019,1.27009057334482
2021-03-01,1.68744187492976,1.59333672973066,1.48839289006872,1.75308434549403,1.38758132175086
2021-04-01,1.90777374632801,1.89799613217016,1.83760297047839,1.95667781481766,1.41901823796543
2021-05-01,1.81376136041577,1.55036698408312,1.90933190215366,1.76731460545014,1.45148431144129
2021-06-01,1.90481076854452,1.56821187842603,2.17552259665317,1.74737716020372,1.61758303106428
2021-07-01,1.98226819586899,1.28313870137748,2.68028318782697,1.59248765810015,1.26754745408795
2021-08-01,2.25953478426441,1.86288222942042,2.5795673457812,2.187086806653,1.8953015413017
2021-09-01,2.45842412481074,1.98936695265509,2.69046714861073,2.54963558659338,1.78460463962927
2021-10-01,2.7605099099482,2.47788301633854,2.814081271955,2.68189415689495,2.25145743459907
2021-11-01,2.54276841154948,2.63991775595906,2.46114576051843,2.75030026265611,1.89499047921906
2021-12-01,1.86502313789585,1.35179309592414,2.25830893678349,1.77404315086034,1.34919755259322
2022-01-01,2.08576110595351,1.68898787538334,2.39000854945857,2.09507688366671,1.5296308688718
2022-02-01,1.68060190718891,1.46234135752572,1.85494609290352,1.59875065602608,1.35359046144062
2022-03-01,2.34896154805359,1.82399136246285,2.37113152904916,2.07872703179336,2.5584148399734
2022-04-01,2.29473466489157,2.09017083813719,2.19291187823763,2.2543903666045,1.86944948797261
2022-05-01,2.01780286559683,1.56617424119934,2.34273054519299,1.93633877064864,1.37445093256982
2022-06-01,1.76679303701177,1.53417822848878,1.92467895719097,1.73412291763303,1.37498445354632
2022-07-01,2.09206510340693,1.76929149003571,2.31625256863511,1.97738184983281,1.42213573438422
2022-08-01,2.28097120991651,1.8113296635129,2.63608325696921,2.09228351504295,1.73611385069202
2022-09-01,2.67402634385656,1.54677614250538,2.3477592679567,2.33156090465001,0.986608595008685
2022-10-01,2.49593498325134,2.03264205327883,2.5428625780193,1.50210691060229,1.51315296133363
2022-11-01,2.79099616878482,1.71540824731799,2.54592246948976,2.01938869949033,0.923319215714257
2022-12-01,1.73824656657446,1.00261585009433,2.34684489789767,1.3004228123634,1.25101907621207
2023-01-01,2.32703194134669,1.20589904598118,2.14843853629047,1.78144116151258,0.900359556686616
2023-02-01,1.83310487962957,0.975738411940173,1.50318693137169,1.43348093307664,1.17287724153756
2023-03-01,2.09152468759352,1.25517631966213,1.66181895182856,1.90746450632804,1.27216544029982
2023-04-01,1.86546903842414,1.197084246618,2.45609051177529,1.91107220790717,0.744008055859937
2023-05-01,2.27951926953325,1.44149042680364,2.30196185996348,2.11087308141729,1.86374559453905
2023-06-01,2.32060268449499,1.25399691855864,2.16415804789986,4.07953628522635,1.05171819879892
2023-07-01,2.58692040555639,1.39098669799978,2.99007867279622,3.77503547691913,1.11299829752805
2023-08-01,2.62129430078428,1.30836846912717,2.26815593950874,2.70505205935617,2.98075196868613
2023-09-01,2.50508167496259,1.37895854330174,2.15864677949642,1.97167176421923,1.27013699757671
2023-10-01,1.75711647979781,0.940598329286548,1.5891407191441,1.21425026455931,0.653173258975816
2023-11-01,2.14099936807471,1.40334930818523,2.21221656283313,1.91440724089646,1.78455720150586
2023-12-01,2.09176081693562,1.20479473259818,2.01038325434812,1.82023550295145,3.03785367570154
2024-01-01,1.99787947244131,0.954573170074896,1.99853929811515,1.77318060639958,0.678925214068458
2024-02-01,1.83552221396233,0.936779618879996,1.5198440157739,1.80464602828329,2.61599571925593
2024-03-01,2.0262087378272,1.20608211723712,1.94190877545515,2.66935649335765,1.39073029089778
2024-04-01,2.04845137120498,1.30804459794752,1.86523918823298,2.11683217436188,1.25037511276519
2024-05-01,1.77741368860666,1.02866930809251,2.07749597115648,1.62625326969247,0.7526423307347
2024-06-01,1.75508431210826,0.970999246644326,2.12554169011344,2.12429293158211,0.974430752673588
2024-07-01,3.68228108750029,1.7977344493584,3.09686948225132,3.33302635273575,2.0275472167661
2024-08-01,2.5149787792119,1.29852782181226,2.77955851860569,2.68654563043005,1.25281006035948
2024-09-01,2.77289353854116,1.42346085631913,3.31534383570468,2.28704551151155,1.18042872710379
2024-10-01,2.93559733431506,1.54768517317883,3.03116125426403,1.99731798006579,1.2390062263234
2024-11-01,2.74294501759246,1.62063144224448,3.5088031727529,1.93129796068845,1.85663494491212
2024-12-01,1.92528702999834,1.06455428953837,1.85010289076027,1.46532844423907,1.20353382332256
2025-01-01,3.40243330762462,1.61092065573604,2.70454014953578,3.51634721694703,1.53573046256387
2025-02-01,2.40029836986885,1.26428568847609,2.10550068951384,1.96497822649383,1.12502134848488
2025-03-01,2.14513275584243,1.02568977525051,2.39756346650684,1.52723541681267,1.31730294665419
2025-04-01,2.4903733419741,1.4760114026334,2.39744040489389,3.21605102852277,1.34882232859778
2025-05-01,2.51324972922979,1.37787403715571,1.68132771899013,1.72521037603764,1.34477650789177
2025-06-01,2.04613547826133,1.13819169629981,2.02191817643148,3.44567589814422,0.933765907487087
